,_id,city,latitude,longitude,state,street,zipcode,editedfacts,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid,school_index
61,5608e09eb2c959c08464aa84,Bellevue,47.620182,-122.19905800000001,WA,1100 106th Ave NE APT 801,98004,,,,,1.0,,,,,485.0,,,,,43078.0,4.0,,136.0,Garage - Attached,,,Condominium,City,2002.0,2002.0,,,,6.0,None,http://www.zillow.com/homedetails/1100-106th-Ave-NE-APT-801-Bellevue-WA-98004/58374881_zpid/,http://www.zillow.com/homedetails/1100-106th-Ave-NE-APT-801-Bellevue-WA-98004/58374881_zpid/,http://www.zillow.com/homedetails/1100-106th-Ave-NE-APT-801-Bellevue-WA-98004/58374881_zpid/#image=lightbox%3Dtrue,,,2978,2978,Arielle Albinger,http://www.zillow.com/profile/exclusivelysoldhomes/,,2015-08-05 10:59:00.0,814118.0,,Active,For sale by agent,265000.0,,Some Transit,58.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Very Walkable,88.0,,58374881,7.5
62,5608e09eb2c959c08464aa85,Bellevue,47.575071,-122.18831399999999,WA,3911 Lake Washington Blvd SE # E-13,98006,,,,,,,,,,32.0,,,,,34825.0,1.0,,366.0,,,,Condominium,Territorial,1960.0,1960.0,,,Covered Moorage Slip for Sale - this slip can accommodate a 34' boat and is located in a very protected part of the marina - a renter is in the slip for instant investment income.,,,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-E-13-Bellevue-WA-98006/82366465_zpid/,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-E-13-Bellevue-WA-98006/82366465_zpid/,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-E-13-Bellevue-WA-98006/82366465_zpid/#image=lightbox%3Dtrue,,,1289,1289,Tracey Craig,http://www.zillow.com/profile/rkinvestment/,,2015-08-05 10:18:00.0,,,Active,For sale by agent,120000.0,,Some Transit,33.0,"14 nearby routes: 14 bus, 0 rail, 0 other",Car-Dependent,2.0,,82366465,7.896212121212122
63,5608e09eb2c959c08464aa86,Bellevue,47.575071,-122.18831399999999,WA,3911 Lake Washington Blvd SE # B-49,98006,,,,,,,,,,27.0,,,,,34825.0,1.0,,366.0,,,,Condominium,Territorial,1960.0,1960.0,,,"Boat Slip for Sale - This uncovered slip can accommodate up to a 29' boat with 13'5
beam.  Slip includes a dock box and is available for immediate occupancy.",1.0,http://photos1.zillowstatic.com/p_d/IS95iue2759fyq1000000000.jpg,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-B-49-Bellevue-WA-98006/82366047_zpid/,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-B-49-Bellevue-WA-98006/82366047_zpid/,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-B-49-Bellevue-WA-98006/82366047_zpid/#image=lightbox%3Dtrue,,,1669,1669,Tracey Craig,http://www.zillow.com/profile/rkinvestment/,,2015-08-05 10:15:00.0,,,Active,For sale by agent,60000.0,,Some Transit,33.0,"14 nearby routes: 14 bus, 0 rail, 0 other",Car-Dependent,2.0,,82366047,7.896212121212122
64,5608e09eb2c959c08464aa87,Bellevue,47.575071,-122.18831399999999,WA,3911 Lake Washington Blvd SE # B-30,98006,,,,,,,,,,27.0,,,,,34825.0,1.0,,366.0,,,,Condominium,Territorial,1960.0,1960.0,,,"Boat Slip for Sale - This uncovered slip can accommodate up to a 29' foot boat with  a 13' beam.  This slip has a renter until October, making this an instant income investment.",,,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-B-30-Bellevue-WA-98006/82366295_zpid/,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-B-30-Bellevue-WA-98006/82366295_zpid/,http://www.zillow.com/homedetails/3911-Lake-Washington-Blvd-SE-B-30-Bellevue-WA-98006/82366295_zpid/#image=lightbox%3Dtrue,,,808,808,Tracey Craig,http://www.zillow.com/profile/rkinvestment/,,2015-08-05 10:15:00.0,,,Active,For sale by agent,65000.0,,Some Transit,33.0,"14 nearby routes: 14 bus, 0 rail, 0 other",Car-Dependent,2.0,,82366295,7.896212121212122
65,5608e09eb2c959c08464aa88,Bellevue,47.642446,-122.192894,WA,11056 NE 33rd Pl APT C3,98004,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,,1.0,2.0,,,,852.0,"Carpet, Hardwood",,,,135313.0,1.0,,,Carport,Other,Dining room,Condominium,City,1987.0,2001.0,,,"Dazzling condominium flat w/professionally designed interior, and expansive territorial view. This one includes walnut Hardwood floors, Granite slab counter-tops, natural stained Cherry cabinets w/ glass doors, Wood burning fireplace , Extra deep tub with tile shower surround, tile floor.",1.0,http://photos1.zillowstatic.com/p_d/ISxrbzzdgg6muu1000000000.jpg,http://www.zillow.com/homedetails/11056-NE-33rd-Pl-APT-C3-Bellevue-WA-98004/72498692_zpid/,http://www.zillow.com/homedetails/11056-NE-33rd-Pl-APT-C3-Bellevue-WA-98004/72498692_zpid/,http://www.zillow.com/homedetails/11056-NE-33rd-Pl-APT-C3-Bellevue-WA-98004/72498692_zpid/#image=lightbox%3Dtrue,,,1575,1575,,,,2015-08-04 00:11:00.0,,,,Make me move,375000.0,,Some Transit,44.0,"8 nearby routes: 8 bus, 0 rail, 0 other",Car-Dependent,26.0,,72498692,7.896212121212122
66,5608e09eb2c959c08464aa89,Bellevue,47.571101,-122.102104,WA,4152 178th Ln SE APT 4,98008,,"Dishwasher, Dryer, Microwave, Range / Oven, Refrigerator, Washer",,None,2.5,2.0,,1.0,Vinyl,1122.0,"Carpet, Laminate, Linoleum / Vinyl, Tile",,,,114792.0,3.0,7.0,52.0,Garage - Attached,Composition,"Dining room, Master bath, Pantry",Condominium,Water,1988.0,1992.0,,,"Gorgeous Lake view townhouse waiting for new owner in desirable Issaquah SD & close to everything! Updated & very meticulously maintained 2 bedroom 2.5 bath home w/individual garage w/opener. The main floor boasts open concept. Kitchen features updated cabinetry, slab granite countertops, lots of pantry storage, stainless steel
appliances and a breakfast bar. Storage in kitchen features lots of built in shelves for convenience. Dining area is open to the kitchen and living room, combination ceiling fan and light and has laminate flooring. Sunken Living room has a wood burning fireplace, TV wall mount above the fireplace with nooks for electronics and a view of Lake Sammamish. 
Upstairs features two bedrooms and 2 bathrooms.  The master has vaulted ceilings with a view of the lake. The master bathroom has updated cabinetry and granite countertops. The closet has built in custom closet organizer. The second bedroom overlooks the back patio and has the full bathroom with a closet with built in custom closet organizer.


Garage has storage shelves and racks that stay, a garage door opener with remotes.
CAT5 wiring throughout the house. HOA pays for the water, sewer, garbage, landscape service, exterior building maintenance and the
maintenance of the common areas. The back patio is a common area and current owners have done some landscaping. Lawn service will mow the grass.
This home is close to Bellevue and Microsoft campus. Easy access to I-90 and 405.
Close to following parks\trails: West Lake Sammamish Multi-Purpose Trail, I-90 Multi-Purpose Trail, Vasa Park, Sunrise Park, TimberLake Park and Sammamish State Park",19.0,None,http://www.zillow.com/homedetails/4152-178th-Ln-SE-APT-4-Bellevue-WA-98008/48927668_zpid/,http://www.zillow.com/homedetails/4152-178th-Ln-SE-APT-4-Bellevue-WA-98008/48927668_zpid/,http://www.zillow.com/homedetails/4152-178th-Ln-SE-APT-4-Bellevue-WA-98008/48927668_zpid/#image=lightbox%3Dtrue,,,3563,3563,Rebecca  Campbell,http://www.zillow.com/profile/beccac/,,2015-08-03 17:20:00.0,827863.0,,Active,For sale by agent,369000.0,,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,10.0,Beautifully Updated and maintained!  It is close to everything in Bellevue and has a view of Lake Sammamish.  ,48927668,6.0
67,5608e09eb2c959c08464aa8a,Bellevue,47.592732,-122.19479,WA,1922 109th Ave SE,98004,,Garbage disposal,Contemporary,Finished,2.75,3.0,,,Cement / Concrete,2060.0,Carpet,,,Forced air,12862.0,1.0,,,Garage - Attached,,Dining room,SingleFamily,,2008.0,,,,"Excellent location. Downtown Bellevue but yet lots of privacy. Beautiful great room with superb kitchen. Master suite w/ newly updated bath with walk-in closet. Cozy home features an open floor plan that is light and bright w/high vaulted ceilings, skylights and huge garage with extra parking. Walking distance to fabulous schools, parks and downtown Bellevue.",37.0,None,http://www.zillow.com/homedetails/1922-109th-Ave-SE-Bellevue-WA-98004/49031509_zpid/,http://www.zillow.com/homedetails/1922-109th-Ave-SE-Bellevue-WA-98004/49031509_zpid/,http://www.zillow.com/homedetails/1922-109th-Ave-SE-Bellevue-WA-98004/49031509_zpid/#image=lightbox%3Dtrue,,,9238,9238,Margaret Gritner,http://www.zillow.com/profile/fi2lek/,,2015-09-17 20:02:00.0,827416.0,,Active,For sale by agent,728950.0,,Some Transit,44.0,"13 nearby routes: 13 bus, 0 rail, 0 other",Car-Dependent,40.0,,49031509,9.0
68,5608e09eb2c959c08464aa8b,Bellevue,47.626624,-122.19654799999999,WA,10711 NE 19th Pl,98004,,,,,3.25,4.0,,,,2670.0,,,,Forced air,10086.0,2.0,,,Garage - Attached,,,SingleFamily,,1979.0,2001.0,,,This property sits next to downtown Bellevue--and took a 31.66% increase in value since last year-- This property's neighborhood market trends are above and beyond the average compared to other market trends in Bellevue-- giving it a high Equity Pad score for a BUY/HOLD. ,11.0,None,http://www.zillow.com/homedetails/10711-NE-19th-Pl-Bellevue-WA-98004/48727760_zpid/,http://www.zillow.com/homedetails/10711-NE-19th-Pl-Bellevue-WA-98004/48727760_zpid/,http://www.zillow.com/homedetails/10711-NE-19th-Pl-Bellevue-WA-98004/48727760_zpid/#image=lightbox%3Dtrue,,,4501,4501,Matthew Steel,http://www.zillow.com/profile/Matthew-Steel/,,2015-08-14 16:50:00.0,827401.0,,Active,For sale by agent,1590000.0,,Some Transit,50.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Somewhat Walkable,68.0,Location.Location.Location.,48727760,7.896212121212122
69,5608e09eb2c959c08464aa8c,Bellevue,47.614709999999995,-122.19881000000001,WA,500 106th Ave NE UNIT 1301,98004,,,,,2.5,2.0,,,,1857.0,,,,,,,,,,,,Condominium,,2008.0,,,,"Enjoy stunning city, lake & mountain views from this elegant, contemporary condo located in Bellevue Towers. Immensely desirable 2 bedroom, 2.5 bathroom floor plan offers dramatic floor to ceiling windows to maximize the amazing view while the open concept design features entertainment size gourmet kitchen, living & dining rooms. Enjoy spacious bedrooms, great natural light, separate den & 2 parking spaces. Located in the heart of downtown Bellevue, this is the one you've been searching for!",25.0,None,http://www.zillow.com/homedetails/500-106th-Ave-NE-UNIT-1301-Bellevue-WA-98004/2101544620_zpid/,http://www.zillow.com/homedetails/500-106th-Ave-NE-UNIT-1301-Bellevue-WA-98004/2101544620_zpid/,http://www.zillow.com/homedetails/500-106th-Ave-NE-UNIT-1301-Bellevue-WA-98004/2101544620_zpid/#image=lightbox%3Dtrue,,,3370,3370,Kelli Howison,http://www.zillow.com/profile/Kelli-Howison/,http://www.redfin.com/xx/home/21883387,2015-09-21 14:41:00.0,,None,Active,For sale by agent,935000.0,,Some Transit,59.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Walker's Paradise,95.0,,2101544620,7.5
70,5608e09eb2c959c08464aa8d,Bellevue,47.61931,-122.13251000000001,WA,1019 156th Ave NE APT B5,98007,,Dishwasher,Contemporary,None,1.5,2.0,,1.0,Wood,1024.0,Carpet,2.0,Electric,Baseboard,,3.0,5.0,24.0,Garage - Attached,Composition,Dining room,Condominium,Territorial,1979.0,1990.0,,,"Location, location, location! For sale is rarely available 2 bedrooms, 1.5 bathrooms townhouse style condo in Evergreen Estates conveniently located across from Crossroads Mall and just a few minutes from downtown Bellevue and Microsoft! This move in ready home is tucked away in the back of the building, is quiet and private. Main floor consists of well-appointed dining and living rooms with laminated floors, wood burning fireplace, nice size deck; and fully remodeled kitchen. Upstairs are 2 spacious bedrooms with vaulted ceilings, covered deck and full bathroom with skylight. Two parking spots, one in the common garage! No rental cap, no assessments! Unbeatable location! 
",16.0,None,http://www.zillow.com/homedetails/1019-156th-Ave-NE-APT-B5-Bellevue-WA-98007/2101556436_zpid/,http://www.zillow.com/homedetails/1019-156th-Ave-NE-APT-B5-Bellevue-WA-98007/2101556436_zpid/,http://www.zillow.com/homedetails/1019-156th-Ave-NE-APT-B5-Bellevue-WA-98007/2101556436_zpid/#image=lightbox%3Dtrue,,,2826,2826,Margarita Levin,http://www.zillow.com/profile/Ritale/,,2015-09-25 04:28:00.0,824725.0,,Active,For sale by agent,229950.0,,Some Transit,46.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Very Walkable,81.0,Unbeatable Location! Well maintained 2 bedrooms 1.5 bathrooms 2-story townhouse style condo!,2101556436,7.896212121212122
71,5608e09eb2c959c08464aa8e,Bellevue,47.619974,-122.09464299999999,WA,1074 W Lake Sammamish Pkwy NE,98008,,Dishwasher,Contemporary,Partially finished,2.5,3.0,,2.0,Cement / Concrete,2460.0,Carpet,,Electric,Forced air,7415.0,3.0,,,Garage - Attached,Metal,Dining room,SingleFamily,City,1985.0,,,,"Step inside this awe inspiring custom contemporary! Soaring ceilings, great room concept, window walls to entertain w/ meticulous sophistication...
All encompassing panoramic upper floor master bedroom en-suite, amazing bathroom, grand walk-in & cozy f/p!

Main floor; gourmet kitchen w/ new stainless appliances, open living/dining w/ wood f/p, re-finished deck & separate den/office.

Lower floor; rec room, re-finished deck, 2 large bedrooms w/ walk-ins, bathroom & huge laundry/storage!

Extensive upgrades $150k+; factory painted waterproofed plank siding, seamless gutters & leaf guard, sealed cultured driveway & masonry, entrance door, high efficiency windows, LED lighting, updated faucets & fixtures, closet systems, high-speed cabling, new carpet, paint & more!",16.0,None,http://www.zillow.com/homedetails/1074-W-Lake-Sammamish-Pkwy-NE-Bellevue-WA-98008/49037119_zpid/,http://www.zillow.com/homedetails/1074-W-Lake-Sammamish-Pkwy-NE-Bellevue-WA-98008/49037119_zpid/,http://www.zillow.com/homedetails/1074-W-Lake-Sammamish-Pkwy-NE-Bellevue-WA-98008/49037119_zpid/#image=lightbox%3Dtrue,,,7889,7889,Johna Weller,http://www.zillow.com/profile/Johna-Weller/,http://www.eastsidehomesearch.com,2015-09-14 16:53:00.0,825104.0,,Active,For sale by agent,975000.0,,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,1.0,,49037119,8.0
72,5608e09eb2c959c08464aa8f,Bellevue,47.635884000000004,-122.20813700000001,WA,9836 NE 28th St,98004,,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,None,3.75,6.0,,,"Shingle, Wood",4719.0,"Carpet, Hardwood, Other",,Gas,Forced air,9365.0,2.0,13.0,,Garage - Attached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Library, Master bath, Office, Pantry, Recreation room, Workshop, Walk-in closet",SingleFamily,,1953.0,2012.0,Clyde Hill,Bellevue,"Completely rebuilt from the ground up in 2008. The home includes all new plumbing, electrical & heating systems. High end finishes & appliances. 3 bdrms upstairs, 3 downstairs, incl. dual master suites. Gourmet kitchen with 11ft island, 2 Sub-Zero refrigerator's,Viking wine & beverage centers. Great room, media room, bar, library. Custom built-ins & walk-in closets. Enjoy outdoor entertaining w/ large prvt. fenced yard w/mature landscaping & exterior lighting & BBQ. Includes a 1yr. Home Warranty",48.0,None,http://www.zillow.com/homedetails/9836-NE-28th-St-Bellevue-WA-98004/49080752_zpid/,http://www.zillow.com/homedetails/9836-NE-28th-St-Bellevue-WA-98004/49080752_zpid/,http://www.zillow.com/homedetails/9836-NE-28th-St-Bellevue-WA-98004/49080752_zpid/#image=lightbox%3Dtrue,Chinook,Clyde Hill,4783,4783,,,,2015-07-29 07:33:00.0,,,,Make me move,2475000.0,Bellevue,Some Transit,47.0,"25 nearby routes: 25 bus, 0 rail, 0 other",Car-Dependent,32.0,Great entertainers house and walking distance to Clyde Hill schools and downtown.,49080752,7.896212121212122
73,5608e09eb2c959c08464aa90,Bellevue,47.589434000000004,-122.153002,WA,2387 140th Way SE,98007,,Dishwasher,Contemporary,Finished,4.0,4.0,Central,2.0,Wood,3390.0,Carpet,,Gas,Forced air,7431.0,2.0,,,Garage - Attached,Composition,Breakfast nook,SingleFamily,Territorial,2001.0,,Lake Hills,Sammamish,"A luxurious open floor plan with a NW contemporary feel. Fireplace on the main floor surrounded by grand vaulted ceilings with nature light. Stunning kitchen with maple hardwood floors, granite counter tops, chef's island, dual ovens and an intimate breakfast nook. Master suite features a lavish 5-piece bath and large walk-in closet with vanity. Convenient commute to I-90, I-405. Award-winning Bellevue school district. A Perfect gathering to provide unforgettable memories.",21.0,None,http://www.zillow.com/homedetails/2387-140th-Way-SE-Bellevue-WA-98007/48940456_zpid/,http://www.zillow.com/homedetails/2387-140th-Way-SE-Bellevue-WA-98007/48940456_zpid/,http://www.zillow.com/homedetails/2387-140th-Way-SE-Bellevue-WA-98007/48940456_zpid/#image=lightbox%3Dtrue,Odle,Wilburton,18902,18902,John Lawrence,http://www.zillow.com/profile/jc87/,,2015-09-25 17:19:00.0,819652.0,,Active,For sale by agent,890999.0,Bellevue,Some Transit,49.0,"11 nearby routes: 11 bus, 0 rail, 0 other",Car-Dependent,41.0,"What I love about this home is that the outside of the home hides whats behind the doors. The most common comments I get on this home is ""Wow, I had no idea that this home was this large, looking from the outside."" You really have to see this home first hand instead of just looking at pictures, It really gives you a grand entrance that is very welcoming. I truly enjoy holding this home open, it is located on a quite no access street that gives you the privacy that your looking for. This home is not like any other in this area, make this home your own. Not to mention that Sammamish Sr. High School, that is designated for this home is almost completely remodeled and has its sites set on being one of the top high schools in the Bellevue School District. Easy access to I-90, Park n' Ride minutes away (walkable), Behind the Bellevue College campus with greenbelt between.  You won't be disappointed by this truly grandeur home.  More parking then it appears, 4 community spots just 1 driveway over and 5 spots located behind the home off of Kamber RD.  For these hot days you have two A/C control panels, One located near the master to control the top level and the other is located on the main that controls the main and finished basement. ",48940456,8.0
74,5608e09eb2c959c08464aa91,Bellevue,47.593827000000005,-122.134348,WA,1820 154th Ave SE,98007,,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Modern,None,1.5,3.0,Central,1.0,Wood,1250.0,Hardwood,,Gas,Forced air,10000.0,1.0,5.0,,"Carport, Off-street",Composition,"Breakfast nook, Dining room, Family room, Laundry room, Office",SingleFamily,"Mountain, Territorial",1957.0,,,,"Beautiful mid century home. Fully renovated in 2014 with new plumbing, windows, completely updated kitchen and bathrooms with anne Sachs tile, fully landscaped front and back yards, etc. ",1.0,http://photos3.zillowstatic.com/p_d/ISxb7xia61wo4x0000000000.jpg,http://www.zillow.com/homedetails/1820-154th-Ave-SE-Bellevue-WA-98007/49069121_zpid/,http://www.zillow.com/homedetails/1820-154th-Ave-SE-Bellevue-WA-98007/49069121_zpid/,http://www.zillow.com/homedetails/1820-154th-Ave-SE-Bellevue-WA-98007/49069121_zpid/#image=lightbox%3Dtrue,,,1099,1099,,,,2015-07-23 22:51:00.0,,,,Make me move,589000.0,,Some Transit,40.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Car-Dependent,25.0,Nearby park and one of the best elementary schools in the country is within walking distance. ,49069121,7.0
